user_id,signup_date,acquisition_channel,country,device_type,kyc_status,kyc_completed_at
4265,2024-08-18 00:00:00,organic,UK,iOS,pending,
4266,2023-01-12 00:00:00,referral,UK,iOS,approved,2023-01-14 00:00:00
4267,2023-12-01 00:00:00,referral,UK,iOS,pending,
4268,2023-05-11 00:00:00,paid_ads,UK,iOS,approved,2023-05-16 00:00:00
4269,2024-07-17 00:00:00,referral,UK,Android,approved,2024-07-20 00:00:00
4270,2024-04-14 00:00:00,affiliate,UK,Android,approved,2024-04-15 00:00:00
4271,2024-06-16 00:00:00,referral,UK,iOS,approved,2024-06-19 00:00:00
4272,2024-03-21 00:00:00,referral,Ireland,Android,approved,2024-03-25 00:00:00
4273,2023-07-31 00:00:00,referral,UK,iOS,pending,
4274,2023-12-27 00:00:00,paid_ads,Ireland,Android,approved,2023-12-30 00:00:00
4275,2024-03-02 00:00:00,referral,Ireland,Android,approved,2024-03-05 00:00:00
4276,2023-07-26 00:00:00,paid_ads,UK,iOS,approved,2023-07-28 00:00:00
4277,2023-07-21 00:00:00,organic,UK,iOS,pending,
4278,2024-05-15 00:00:00,paid_ads,Ireland,Android,rejected,
4279,2023-12-29 00:00:00,organic,Ireland,iOS,pending,
4280,2024-03-27 00:00:00,affiliate,UK,iOS,pending,
4281,2024-12-19 00:00:00,referral,Ireland,iOS,pending,
4282,2024-07-04 00:00:00,referral,Ireland,Android,pending,
4283,2023-03-04 00:00:00,referral,UK,Android,rejected,
4284,2024-09-11 00:00:00,organic,UK,Android,rejected,
4285,2023-10-30 00:00:00,organic,Ireland,iOS,rejected,
4286,2024-11-14 00:00:00,organic,India,iOS,pending,
4287,2023-03-12 00:00:00,paid_ads,UK,iOS,approved,2023-03-14 00:00:00
4288,2024-01-14 00:00:00,organic,UK,Android,approved,2024-01-17 00:00:00
4289,2024-05-08 00:00:00,organic,India,Android,approved,2024-05-10 00:00:00
4290,2024-01-19 00:00:00,paid_ads,India,iOS,rejected,
4291,2023-04-10 00:00:00,affiliate,UK,Android,approved,2023-04-11 00:00:00
4292,2024-02-20 00:00:00,organic,UK,iOS,approved,2024-02-23 00:00:00
4293,2023-02-26 00:00:00,referral,UK,Android,rejected,
4294,2023-02-12 00:00:00,referral,UK,iOS,approved,2023-02-14 00:00:00
4295,2024-10-11 00:00:00,referral,Ireland,Android,approved,2024-10-16 00:00:00
4296,2023-06-13 00:00:00,paid_ads,India,iOS,rejected,
4297,2024-05-23 00:00:00,affiliate,Ireland,iOS,approved,2024-05-28 00:00:00
4298,2024-09-21 00:00:00,paid_ads,Ireland,iOS,rejected,
4299,2024-10-23 00:00:00,organic,Ireland,iOS,pending,
4300,2024-09-16 00:00:00,referral,Ireland,Android,pending,
4301,2024-10-30 00:00:00,organic,UK,iOS,approved,2024-11-04 00:00:00
4302,2023-10-02 00:00:00,organic,UK,Android,pending,
4303,2023-05-01 00:00:00,organic,Ireland,Android,approved,2023-05-06 00:00:00
4304,2024-10-14 00:00:00,organic,Ireland,Android,pending,
4305,2023-01-07 00:00:00,organic,Ireland,iOS,pending,
4306,2024-09-24 00:00:00,organic,India,iOS,approved,2024-09-29 00:00:00
4307,2023-01-10 00:00:00,organic,Ireland,Android,approved,2023-01-15 00:00:00
4308,2024-08-24 00:00:00,paid_ads,India,iOS,pending,
4309,2023-07-27 00:00:00,paid_ads,India,iOS,approved,2023-07-29 00:00:00
4310,2024-04-11 00:00:00,affiliate,UK,iOS,pending,
4311,2023-12-25 00:00:00,affiliate,India,iOS,approved,2023-12-28 00:00:00
4312,2023-09-06 00:00:00,paid_ads,UK,iOS,pending,
4313,2023-01-28 00:00:00,paid_ads,India,iOS,rejected,
4314,2023-03-20 00:00:00,paid_ads,UK,iOS,approved,2023-03-25 00:00:00
4315,2024-02-28 00:00:00,paid_ads,India,iOS,rejected,
4316,2023-10-01 00:00:00,paid_ads,UK,iOS,approved,2023-10-03 00:00:00
4317,2023-11-21 00:00:00,organic,Ireland,iOS,rejected,
4318,2024-11-21 00:00:00,organic,UK,iOS,approved,2024-11-24 00:00:00
4319,2024-02-27 00:00:00,referral,Ireland,iOS,approved,2024-03-02 00:00:00
4320,2023-07-10 00:00:00,paid_ads,UK,iOS,pending,
4321,2023-03-14 00:00:00,organic,Ireland,Android,approved,2023-03-19 00:00:00
4322,2023-10-31 00:00:00,referral,Ireland,Android,approved,2023-11-04 00:00:00
4323,2024-02-12 00:00:00,referral,Ireland,Android,pending,
4324,2024-04-28 00:00:00,paid_ads,Ireland,iOS,rejected,
4325,2024-05-10 00:00:00,organic,Ireland,Android,approved,2024-05-12 00:00:00
4326,2023-11-19 00:00:00,organic,Ireland,Android,approved,2023-11-20 00:00:00
4327,2024-03-27 00:00:00,paid_ads,Ireland,iOS,approved,2024-03-29 00:00:00
4328,2023-07-22 00:00:00,organic,India,Android,approved,2023-07-25 00:00:00
4329,2024-08-25 00:00:00,paid_ads,Ireland,Android,rejected,
4330,2024-01-20 00:00:00,organic,Ireland,iOS,approved,2024-01-22 00:00:00
4331,2024-06-22 00:00:00,paid_ads,Ireland,iOS,pending,
4332,2024-05-08 00:00:00,referral,UK,Android,approved,2024-05-12 00:00:00
4333,2023-05-15 00:00:00,paid_ads,Ireland,iOS,approved,2023-05-19 00:00:00
4334,2024-08-01 00:00:00,organic,Ireland,iOS,pending,
4335,2023-09-19 00:00:00,referral,Ireland,Android,approved,2023-09-20 00:00:00
4336,2023-12-18 00:00:00,referral,Ireland,iOS,approved,2023-12-20 00:00:00
4337,2024-01-21 00:00:00,organic,Ireland,iOS,approved,2024-01-25 00:00:00
4338,2023-12-27 00:00:00,affiliate,Ireland,iOS,pending,
4339,2023-07-31 00:00:00,affiliate,Ireland,iOS,rejected,
4340,2023-06-30 00:00:00,organic,UK,iOS,rejected,
4341,2023-10-28 00:00:00,organic,India,Android,rejected,
4342,2023-01-31 00:00:00,organic,Ireland,Android,approved,2023-02-05 00:00:00
4343,2024-09-24 00:00:00,organic,UK,iOS,approved,2024-09-28 00:00:00
4344,2023-02-14 00:00:00,referral,Ireland,Android,approved,2023-02-18 00:00:00
4345,2024-10-25 00:00:00,paid_ads,India,iOS,pending,
4346,2024-04-24 00:00:00,paid_ads,India,Android,approved,2024-04-27 00:00:00
4347,2024-04-17 00:00:00,affiliate,India,iOS,approved,2024-04-20 00:00:00
4348,2023-08-02 00:00:00,organic,India,iOS,pending,
4349,2023-01-03 00:00:00,organic,UK,iOS,approved,2023-01-08 00:00:00
4350,2023-11-29 00:00:00,referral,India,iOS,approved,2023-12-02 00:00:00
4351,2024-08-16 00:00:00,affiliate,UK,iOS,approved,2024-08-20 00:00:00
4352,2023-06-21 00:00:00,organic,UK,iOS,approved,2023-06-26 00:00:00
4353,2024-07-15 00:00:00,organic,UK,iOS,rejected,
4354,2023-08-30 00:00:00,paid_ads,UK,Android,pending,
4355,2024-10-25 00:00:00,referral,UK,iOS,pending,
4356,2024-02-21 00:00:00,organic,UK,Android,approved,2024-02-24 00:00:00
4357,2024-07-15 00:00:00,organic,Ireland,Android,approved,2024-07-17 00:00:00
4358,2024-01-04 00:00:00,organic,UK,iOS,approved,2024-01-09 00:00:00
4359,2024-01-08 00:00:00,organic,Ireland,Android,approved,2024-01-09 00:00:00
4360,2023-07-18 00:00:00,paid_ads,UK,iOS,approved,2023-07-21 00:00:00
4361,2023-09-05 00:00:00,paid_ads,India,Android,rejected,
4362,2024-09-05 00:00:00,organic,Ireland,iOS,approved,2024-09-07 00:00:00
4363,2024-04-27 00:00:00,referral,Ireland,iOS,rejected,
4364,2023-08-19 00:00:00,affiliate,India,Android,approved,2023-08-21 00:00:00
4365,2023-07-06 00:00:00,organic,Ireland,Android,approved,2023-07-09 00:00:00
4366,2024-01-13 00:00:00,referral,UK,iOS,rejected,
4367,2023-07-03 00:00:00,referral,Ireland,Android,approved,2023-07-05 00:00:00
4368,2023-01-11 00:00:00,paid_ads,India,Android,approved,2023-01-16 00:00:00
4369,2024-12-18 00:00:00,paid_ads,UK,iOS,approved,2024-12-19 00:00:00
4370,2024-01-31 00:00:00,referral,UK,Android,rejected,
4371,2024-09-29 00:00:00,affiliate,India,iOS,rejected,
4372,2024-03-19 00:00:00,paid_ads,UK,iOS,approved,2024-03-22 00:00:00
4373,2023-04-25 00:00:00,referral,Ireland,Android,approved,2023-04-28 00:00:00
4374,2024-06-20 00:00:00,referral,UK,Android,approved,2024-06-21 00:00:00
4375,2024-10-18 00:00:00,referral,Ireland,iOS,rejected,
4376,2023-01-20 00:00:00,affiliate,India,Android,approved,2023-01-21 00:00:00
4377,2024-03-21 00:00:00,referral,Ireland,Android,rejected,
4378,2024-11-11 00:00:00,affiliate,UK,Android,rejected,
4379,2023-12-16 00:00:00,paid_ads,Ireland,Android,approved,2023-12-20 00:00:00
4380,2023-11-05 00:00:00,affiliate,Ireland,iOS,approved,2023-11-09 00:00:00
4381,2024-11-30 00:00:00,organic,UK,iOS,approved,2024-12-04 00:00:00
4382,2024-07-08 00:00:00,affiliate,Ireland,Android,approved,2024-07-11 00:00:00
4383,2024-07-01 00:00:00,referral,Ireland,Android,approved,2024-07-06 00:00:00
4384,2023-02-22 00:00:00,referral,India,iOS,approved,2023-02-23 00:00:00
4385,2024-12-19 00:00:00,paid_ads,UK,iOS,approved,2024-12-20 00:00:00
4386,2023-06-26 00:00:00,organic,Ireland,iOS,approved,2023-06-28 00:00:00
4387,2024-08-28 00:00:00,referral,Ireland,iOS,approved,2024-09-01 00:00:00
4388,2023-01-31 00:00:00,organic,Ireland,iOS,pending,
4389,2024-08-19 00:00:00,organic,Ireland,Android,pending,
4390,2024-04-07 00:00:00,referral,Ireland,Android,pending,
4391,2023-03-20 00:00:00,organic,UK,Android,approved,2023-03-21 00:00:00
4392,2024-05-03 00:00:00,organic,India,iOS,rejected,
4393,2023-08-25 00:00:00,paid_ads,Ireland,iOS,pending,
4394,2023-05-29 00:00:00,organic,UK,Android,pending,
4395,2024-01-06 00:00:00,affiliate,Ireland,Android,approved,2024-01-10 00:00:00
4396,2024-11-19 00:00:00,paid_ads,Ireland,iOS,pending,
4397,2024-12-21 00:00:00,referral,Ireland,iOS,approved,2024-12-25 00:00:00
4398,2024-12-20 00:00:00,affiliate,Ireland,iOS,pending,
4399,2023-10-05 00:00:00,affiliate,Ireland,Android,pending,
4400,2024-02-08 00:00:00,referral,India,iOS,approved,2024-02-09 00:00:00
4401,2024-02-12 00:00:00,paid_ads,Ireland,Android,approved,2024-02-16 00:00:00
4402,2024-09-23 00:00:00,organic,UK,Android,approved,2024-09-26 00:00:00
4403,2023-03-16 00:00:00,referral,Ireland,Android,pending,
4404,2024-08-29 00:00:00,affiliate,Ireland,iOS,approved,2024-09-02 00:00:00
4405,2024-02-25 00:00:00,referral,UK,iOS,pending,
4406,2024-02-26 00:00:00,organic,UK,Android,approved,2024-02-27 00:00:00
4407,2024-01-08 00:00:00,referral,Ireland,iOS,approved,2024-01-10 00:00:00
4408,2024-02-16 00:00:00,paid_ads,UK,iOS,approved,2024-02-20 00:00:00
4409,2023-12-28 00:00:00,organic,Ireland,iOS,approved,2024-01-01 00:00:00
4410,2023-04-18 00:00:00,referral,Ireland,iOS,pending,
4411,2024-06-29 00:00:00,paid_ads,India,Android,pending,
4412,2024-11-17 00:00:00,organic,UK,Android,approved,2024-11-22 00:00:00
4413,2024-11-20 00:00:00,organic,UK,iOS,rejected,
4414,2023-12-09 00:00:00,organic,India,iOS,approved,2023-12-10 00:00:00
4415,2024-12-10 00:00:00,referral,Ireland,Android,approved,2024-12-15 00:00:00
4416,2024-03-29 00:00:00,referral,India,iOS,approved,2024-04-03 00:00:00
4417,2023-03-23 00:00:00,organic,UK,Android,approved,2023-03-26 00:00:00
4418,2023-06-12 00:00:00,referral,Ireland,Android,rejected,
4419,2023-12-08 00:00:00,affiliate,Ireland,Android,approved,2023-12-11 00:00:00
4420,2023-03-13 00:00:00,organic,Ireland,iOS,approved,2023-03-15 00:00:00
4421,2023-03-13 00:00:00,affiliate,Ireland,iOS,pending,
4422,2023-01-29 00:00:00,paid_ads,India,Android,approved,2023-01-31 00:00:00
4423,2024-04-09 00:00:00,referral,UK,iOS,approved,2024-04-10 00:00:00
4424,2023-06-09 00:00:00,organic,Ireland,Android,approved,2023-06-11 00:00:00
4425,2024-11-21 00:00:00,paid_ads,India,iOS,rejected,
4426,2024-05-10 00:00:00,paid_ads,Ireland,iOS,rejected,
4427,2023-04-19 00:00:00,referral,Ireland,Android,pending,
4428,2024-10-15 00:00:00,organic,Ireland,Android,approved,2024-10-18 00:00:00
4429,2023-02-27 00:00:00,paid_ads,India,iOS,rejected,
4430,2023-01-26 00:00:00,paid_ads,India,Android,rejected,
4431,2023-07-21 00:00:00,referral,India,Android,approved,2023-07-22 00:00:00
4432,2023-07-28 00:00:00,organic,Ireland,iOS,pending,
4433,2023-04-10 00:00:00,paid_ads,Ireland,Android,rejected,
4434,2024-05-02 00:00:00,organic,UK,iOS,pending,
4435,2023-01-14 00:00:00,paid_ads,Ireland,iOS,approved,2023-01-18 00:00:00
4436,2023-08-15 00:00:00,organic,Ireland,Android,approved,2023-08-20 00:00:00
4437,2024-02-25 00:00:00,referral,Ireland,iOS,pending,
4438,2024-08-30 00:00:00,paid_ads,Ireland,Android,approved,2024-09-02 00:00:00
4439,2024-10-23 00:00:00,paid_ads,Ireland,Android,pending,
4440,2024-05-19 00:00:00,affiliate,Ireland,iOS,approved,2024-05-24 00:00:00
4441,2024-08-23 00:00:00,organic,UK,Android,pending,
4442,2023-06-27 00:00:00,affiliate,UK,Android,approved,2023-06-29 00:00:00
4443,2024-12-31 00:00:00,paid_ads,Ireland,Android,approved,2025-01-02 00:00:00
4444,2023-01-10 00:00:00,paid_ads,UK,iOS,approved,2023-01-15 00:00:00
4445,2023-10-07 00:00:00,affiliate,India,Android,pending,
4446,2024-10-23 00:00:00,organic,UK,iOS,approved,2024-10-24 00:00:00
4447,2023-11-19 00:00:00,referral,UK,iOS,approved,2023-11-21 00:00:00
4448,2023-08-21 00:00:00,paid_ads,UK,Android,pending,
4449,2024-06-16 00:00:00,organic,India,Android,pending,
4450,2024-02-15 00:00:00,organic,UK,Android,approved,2024-02-16 00:00:00
4451,2023-08-08 00:00:00,referral,UK,iOS,pending,
4452,2023-02-28 00:00:00,paid_ads,India,Android,approved,2023-03-04 00:00:00
4453,2023-12-12 00:00:00,paid_ads,UK,Android,approved,2023-12-14 00:00:00
4454,2023-01-04 00:00:00,organic,UK,iOS,approved,2023-01-06 00:00:00
4455,2024-06-21 00:00:00,paid_ads,UK,iOS,rejected,
4456,2024-01-08 00:00:00,organic,UK,Android,rejected,
4457,2023-09-01 00:00:00,affiliate,India,Android,approved,2023-09-04 00:00:00
4458,2023-01-04 00:00:00,paid_ads,Ireland,iOS,rejected,
4459,2024-06-20 00:00:00,organic,UK,Android,rejected,
4460,2024-11-14 00:00:00,referral,India,iOS,approved,2024-11-16 00:00:00
4461,2024-03-23 00:00:00,affiliate,UK,Android,approved,2024-03-28 00:00:00
4462,2023-10-23 00:00:00,organic,Ireland,iOS,approved,2023-10-24 00:00:00
4463,2024-06-21 00:00:00,paid_ads,Ireland,Android,approved,2024-06-23 00:00:00
4464,2024-09-04 00:00:00,referral,UK,iOS,approved,2024-09-09 00:00:00
4465,2024-05-10 00:00:00,referral,UK,iOS,rejected,
4466,2023-05-08 00:00:00,organic,India,Android,approved,2023-05-10 00:00:00
4467,2024-06-17 00:00:00,referral,UK,Android,rejected,
4468,2024-07-07 00:00:00,paid_ads,Ireland,Android,approved,2024-07-11 00:00:00
4469,2024-12-16 00:00:00,referral,Ireland,iOS,approved,2024-12-20 00:00:00
4470,2024-12-26 00:00:00,organic,India,iOS,approved,2024-12-29 00:00:00
4471,2023-05-08 00:00:00,paid_ads,Ireland,iOS,pending,
4472,2024-08-29 00:00:00,organic,UK,Android,pending,
4473,2024-03-28 00:00:00,referral,UK,iOS,approved,2024-03-30 00:00:00
4474,2024-09-07 00:00:00,affiliate,Ireland,Android,pending,
4475,2023-04-02 00:00:00,paid_ads,India,iOS,approved,2023-04-05 00:00:00
4476,2023-01-16 00:00:00,paid_ads,Ireland,iOS,approved,2023-01-19 00:00:00
4477,2024-08-10 00:00:00,organic,Ireland,Android,pending,
4478,2024-11-11 00:00:00,referral,India,iOS,approved,2024-11-15 00:00:00
4479,2024-07-16 00:00:00,paid_ads,Ireland,iOS,rejected,
4480,2023-05-31 00:00:00,organic,Ireland,iOS,rejected,
4481,2023-06-29 00:00:00,paid_ads,India,iOS,pending,
4482,2024-02-25 00:00:00,affiliate,India,Android,rejected,
4483,2024-08-19 00:00:00,organic,Ireland,iOS,pending,
4484,2024-04-21 00:00:00,organic,UK,iOS,approved,2024-04-26 00:00:00
4485,2024-07-06 00:00:00,organic,India,Android,rejected,
4486,2023-07-26 00:00:00,organic,UK,iOS,approved,2023-07-31 00:00:00
4487,2024-10-30 00:00:00,paid_ads,India,iOS,rejected,
4488,2024-04-09 00:00:00,paid_ads,Ireland,Android,approved,2024-04-12 00:00:00
4489,2024-03-08 00:00:00,organic,Ireland,Android,approved,2024-03-10 00:00:00
4490,2024-11-11 00:00:00,organic,Ireland,Android,rejected,
4491,2023-07-15 00:00:00,organic,UK,Android,pending,
4492,2023-07-26 00:00:00,organic,Ireland,iOS,rejected,
4493,2024-05-19 00:00:00,paid_ads,Ireland,iOS,pending,
4494,2024-12-27 00:00:00,organic,Ireland,Android,approved,2024-12-30 00:00:00
4495,2023-04-08 00:00:00,organic,UK,Android,rejected,
4496,2023-03-30 00:00:00,paid_ads,Ireland,iOS,pending,
4497,2024-03-30 00:00:00,organic,Ireland,iOS,approved,2024-04-02 00:00:00
4498,2024-03-18 00:00:00,paid_ads,India,iOS,rejected,
4499,2023-04-14 00:00:00,organic,UK,Android,rejected,
4500,2024-01-10 00:00:00,affiliate,Ireland,iOS,approved,2024-01-15 00:00:00
4501,2024-07-02 00:00:00,referral,UK,iOS,approved,2024-07-04 00:00:00
4502,2024-01-25 00:00:00,organic,Ireland,iOS,approved,2024-01-27 00:00:00
4503,2024-02-17 00:00:00,paid_ads,Ireland,Android,approved,2024-02-21 00:00:00
4504,2024-08-28 00:00:00,paid_ads,UK,Android,approved,2024-08-31 00:00:00
4505,2023-04-26 00:00:00,organic,India,iOS,approved,2023-04-28 00:00:00
4506,2024-12-04 00:00:00,organic,UK,iOS,approved,2024-12-09 00:00:00
4507,2023-10-01 00:00:00,affiliate,UK,iOS,rejected,
4508,2024-08-09 00:00:00,organic,UK,iOS,approved,2024-08-12 00:00:00
4509,2024-10-19 00:00:00,affiliate,India,iOS,approved,2024-10-21 00:00:00
4510,2023-06-16 00:00:00,referral,India,iOS,rejected,
4511,2023-06-07 00:00:00,organic,Ireland,Android,pending,
4512,2023-12-14 00:00:00,affiliate,Ireland,iOS,approved,2023-12-19 00:00:00
4513,2024-11-28 00:00:00,organic,Ireland,Android,approved,2024-11-29 00:00:00
4514,2023-07-20 00:00:00,referral,UK,Android,approved,2023-07-22 00:00:00
4515,2024-04-12 00:00:00,organic,UK,iOS,approved,2024-04-17 00:00:00
4516,2024-04-16 00:00:00,affiliate,UK,Android,approved,2024-04-21 00:00:00
4517,2023-06-28 00:00:00,organic,Ireland,iOS,pending,
4518,2024-02-15 00:00:00,organic,Ireland,Android,approved,2024-02-19 00:00:00
4519,2023-01-12 00:00:00,organic,India,Android,pending,
4520,2024-10-13 00:00:00,referral,India,Android,approved,2024-10-16 00:00:00
4521,2023-01-29 00:00:00,paid_ads,UK,Android,approved,2023-01-30 00:00:00
4522,2024-09-21 00:00:00,affiliate,Ireland,iOS,approved,2024-09-22 00:00:00
4523,2023-09-28 00:00:00,referral,Ireland,Android,approved,2023-10-01 00:00:00
4524,2024-06-02 00:00:00,paid_ads,UK,Android,pending,
4525,2024-01-05 00:00:00,referral,Ireland,iOS,pending,
4526,2024-07-16 00:00:00,paid_ads,UK,iOS,rejected,
4527,2024-11-10 00:00:00,referral,India,iOS,rejected,
4528,2023-09-12 00:00:00,referral,India,iOS,approved,2023-09-14 00:00:00
4529,2024-12-10 00:00:00,organic,Ireland,iOS,approved,2024-12-11 00:00:00
4530,2024-03-10 00:00:00,organic,UK,Android,approved,2024-03-14 00:00:00
4531,2024-08-28 00:00:00,organic,Ireland,iOS,approved,2024-09-01 00:00:00
4532,2024-09-15 00:00:00,paid_ads,Ireland,iOS,approved,2024-09-20 00:00:00
4533,2023-05-11 00:00:00,paid_ads,Ireland,iOS,approved,2023-05-14 00:00:00
4534,2023-11-11 00:00:00,affiliate,India,iOS,rejected,
4535,2024-09-08 00:00:00,organic,UK,iOS,pending,
4536,2023-03-19 00:00:00,paid_ads,UK,Android,approved,2023-03-24 00:00:00
4537,2024-07-13 00:00:00,referral,India,iOS,approved,2024-07-14 00:00:00
4538,2023-11-10 00:00:00,affiliate,Ireland,Android,approved,2023-11-14 00:00:00
4539,2023-06-18 00:00:00,organic,Ireland,iOS,approved,2023-06-19 00:00:00
4540,2023-11-11 00:00:00,referral,Ireland,iOS,approved,2023-11-16 00:00:00
4541,2024-11-15 00:00:00,organic,Ireland,iOS,approved,2024-11-19 00:00:00
4542,2023-04-09 00:00:00,organic,UK,Android,approved,2023-04-11 00:00:00
4543,2024-05-26 00:00:00,paid_ads,India,Android,approved,2024-05-29 00:00:00
4544,2024-10-13 00:00:00,organic,Ireland,Android,approved,2024-10-16 00:00:00
4545,2024-03-23 00:00:00,paid_ads,UK,iOS,approved,2024-03-26 00:00:00
4546,2024-05-16 00:00:00,organic,Ireland,Android,approved,2024-05-17 00:00:00
4547,2024-06-12 00:00:00,organic,Ireland,iOS,rejected,
4548,2023-12-25 00:00:00,affiliate,Ireland,Android,approved,2023-12-26 00:00:00
4549,2023-08-16 00:00:00,organic,UK,iOS,approved,2023-08-21 00:00:00
4550,2023-08-06 00:00:00,organic,UK,Android,pending,
4551,2023-02-07 00:00:00,paid_ads,Ireland,Android,approved,2023-02-12 00:00:00
4552,2024-06-07 00:00:00,organic,Ireland,iOS,pending,
4553,2024-01-20 00:00:00,paid_ads,UK,Android,approved,2024-01-24 00:00:00
4554,2024-03-14 00:00:00,referral,Ireland,iOS,rejected,
4555,2024-12-08 00:00:00,organic,Ireland,Android,approved,2024-12-11 00:00:00
4556,2024-11-08 00:00:00,organic,India,Android,rejected,
4557,2023-12-27 00:00:00,organic,Ireland,iOS,approved,2024-01-01 00:00:00
4558,2023-11-18 00:00:00,paid_ads,Ireland,iOS,approved,2023-11-19 00:00:00
4559,2023-09-28 00:00:00,referral,Ireland,iOS,approved,2023-09-30 00:00:00
4560,2023-11-23 00:00:00,paid_ads,Ireland,iOS,rejected,
4561,2024-06-21 00:00:00,organic,Ireland,iOS,pending,
4562,2023-10-07 00:00:00,paid_ads,UK,Android,approved,2023-10-12 00:00:00
4563,2024-07-18 00:00:00,referral,UK,Android,approved,2024-07-22 00:00:00
4564,2023-08-17 00:00:00,paid_ads,UK,Android,approved,2023-08-18 00:00:00
4565,2024-05-20 00:00:00,organic,Ireland,Android,approved,2024-05-23 00:00:00
4566,2023-12-20 00:00:00,paid_ads,UK,Android,approved,2023-12-25 00:00:00
4567,2024-03-22 00:00:00,referral,UK,Android,approved,2024-03-23 00:00:00
4568,2023-09-01 00:00:00,paid_ads,India,iOS,rejected,
4569,2023-09-07 00:00:00,paid_ads,UK,Android,approved,2023-09-09 00:00:00
4570,2023-07-08 00:00:00,organic,Ireland,Android,rejected,
4571,2024-11-21 00:00:00,paid_ads,India,iOS,approved,2024-11-22 00:00:00
4572,2024-04-21 00:00:00,referral,India,iOS,approved,2024-04-26 00:00:00
4573,2024-03-05 00:00:00,referral,Ireland,iOS,approved,2024-03-10 00:00:00
4574,2024-06-28 00:00:00,paid_ads,India,iOS,rejected,
4575,2024-08-13 00:00:00,affiliate,India,Android,approved,2024-08-15 00:00:00
4576,2024-07-23 00:00:00,organic,UK,Android,approved,2024-07-26 00:00:00
4577,2024-03-23 00:00:00,affiliate,Ireland,Android,pending,
4578,2024-12-17 00:00:00,paid_ads,Ireland,iOS,pending,
4579,2023-12-09 00:00:00,paid_ads,Ireland,iOS,approved,2023-12-10 00:00:00
4580,2023-12-31 00:00:00,organic,UK,Android,rejected,
4581,2023-12-21 00:00:00,paid_ads,India,Android,approved,2023-12-22 00:00:00
4582,2024-03-25 00:00:00,affiliate,Ireland,iOS,pending,
4583,2024-12-18 00:00:00,organic,UK,Android,approved,2024-12-23 00:00:00
4584,2023-04-02 00:00:00,paid_ads,UK,Android,approved,2023-04-05 00:00:00
4585,2024-09-20 00:00:00,referral,Ireland,iOS,pending,
4586,2024-01-09 00:00:00,referral,UK,Android,approved,2024-01-14 00:00:00
4587,2023-04-10 00:00:00,organic,Ireland,iOS,approved,2023-04-11 00:00:00
4588,2023-08-25 00:00:00,paid_ads,Ireland,Android,approved,2023-08-27 00:00:00
4589,2024-09-23 00:00:00,paid_ads,UK,Android,pending,
4590,2023-03-14 00:00:00,referral,Ireland,iOS,approved,2023-03-15 00:00:00
4591,2023-12-30 00:00:00,paid_ads,Ireland,iOS,approved,2024-01-01 00:00:00
4592,2023-09-28 00:00:00,paid_ads,Ireland,Android,approved,2023-10-03 00:00:00
4593,2024-03-05 00:00:00,organic,UK,iOS,approved,2024-03-10 00:00:00
4594,2024-09-26 00:00:00,organic,UK,Android,approved,2024-10-01 00:00:00
4595,2024-06-11 00:00:00,paid_ads,Ireland,Android,approved,2024-06-15 00:00:00
4596,2024-11-12 00:00:00,referral,Ireland,Android,approved,2024-11-15 00:00:00
4597,2024-01-26 00:00:00,paid_ads,Ireland,Android,approved,2024-01-30 00:00:00
4598,2023-11-16 00:00:00,paid_ads,UK,Android,pending,
4599,2023-09-29 00:00:00,referral,India,iOS,approved,2023-10-01 00:00:00
4600,2023-07-03 00:00:00,paid_ads,UK,iOS,approved,2023-07-07 00:00:00
4601,2023-06-17 00:00:00,referral,India,iOS,pending,
4602,2023-03-23 00:00:00,referral,Ireland,iOS,approved,2023-03-28 00:00:00
4603,2023-07-14 00:00:00,referral,Ireland,iOS,approved,2023-07-19 00:00:00
4604,2024-11-14 00:00:00,referral,UK,iOS,approved,2024-11-18 00:00:00
4605,2023-02-12 00:00:00,organic,UK,Android,rejected,
4606,2023-08-18 00:00:00,referral,UK,iOS,approved,2023-08-23 00:00:00
4607,2024-11-12 00:00:00,paid_ads,India,Android,approved,2024-11-13 00:00:00
4608,2023-08-22 00:00:00,paid_ads,India,iOS,approved,2023-08-26 00:00:00
4609,2023-10-31 00:00:00,referral,Ireland,iOS,approved,2023-11-05 00:00:00
4610,2024-08-06 00:00:00,organic,Ireland,iOS,approved,2024-08-10 00:00:00
4611,2023-11-18 00:00:00,paid_ads,India,iOS,approved,2023-11-19 00:00:00
4612,2023-07-29 00:00:00,affiliate,UK,Android,approved,2023-07-31 00:00:00
4613,2023-07-07 00:00:00,referral,UK,Android,approved,2023-07-11 00:00:00
4614,2023-09-21 00:00:00,paid_ads,Ireland,Android,approved,2023-09-23 00:00:00
4615,2023-03-03 00:00:00,paid_ads,Ireland,Android,pending,
4616,2023-03-27 00:00:00,organic,UK,Android,pending,
4617,2024-12-19 00:00:00,organic,UK,Android,rejected,
4618,2023-01-04 00:00:00,paid_ads,Ireland,Android,pending,
4619,2024-11-13 00:00:00,organic,Ireland,iOS,pending,
4620,2024-12-10 00:00:00,paid_ads,UK,iOS,approved,2024-12-11 00:00:00
4621,2024-11-28 00:00:00,affiliate,India,Android,rejected,
4622,2023-02-18 00:00:00,organic,UK,iOS,rejected,
4623,2023-11-24 00:00:00,affiliate,UK,iOS,approved,2023-11-28 00:00:00
4624,2024-06-30 00:00:00,referral,UK,iOS,pending,
