transaction_id,user_id,transaction_time,amount,status,fee_revenue
7687,4272,2024-05-31 11:24:00,783.2,success,11.75
7688,4272,2024-05-21 11:24:00,239.03,success,3.59
7689,4272,2024-06-03 11:24:00,133.05,success,2.0
7690,4272,2024-05-07 11:24:00,616.39,failed,0.0
7691,4272,2024-04-19 11:24:00,486.41,success,7.3
7692,4272,2024-04-16 11:24:00,1302.35,success,19.54
7693,4274,2024-03-14 00:00:00,1665.52,success,24.98
7694,4274,2024-01-27 00:00:00,406.13,failed,0.0
7695,4274,2024-01-25 00:00:00,1129.8,success,16.95
7696,4274,2024-01-24 00:00:00,223.3,success,3.35
7697,4274,2024-02-14 00:00:00,16.06,success,0.24
7698,4274,2024-02-16 00:00:00,18.37,success,0.28
7699,4274,2024-01-12 00:00:00,410.15,success,6.15
7700,4274,2024-03-19 00:00:00,909.96,failed,0.0
7701,4275,2024-03-21 03:15:00,15.65,success,0.23
7702,4275,2024-05-11 03:15:00,1569.43,success,23.54
7703,4275,2024-03-16 03:15:00,13.99,success,0.21
7704,4276,2023-08-01 21:00:00,171.34,success,2.57
7705,4276,2023-09-13 21:00:00,1930.33,failed,0.0
7706,4276,2023-10-23 21:00:00,234.34,success,3.52
7707,4276,2023-09-12 21:00:00,978.55,success,14.68
7708,4276,2023-08-04 21:00:00,14.82,success,0.22
7709,4289,2024-05-16 13:49:00,1964.67,failed,0.0
7710,4289,2024-07-11 13:49:00,492.05,success,7.38
7711,4289,2024-08-08 13:49:00,288.14,success,4.32
7712,4289,2024-06-04 13:49:00,557.24,success,8.36
7713,4291,2023-05-15 07:27:00,433.6,success,6.5
7714,4291,2023-06-21 07:27:00,1956.26,success,29.34
7715,4291,2023-06-25 07:27:00,18.85,success,0.28
7716,4291,2023-04-21 07:27:00,375.75,success,5.64
7717,4294,2023-05-06 06:05:00,999.96,success,15.0
7718,4294,2023-03-27 06:05:00,65.64,success,0.98
7719,4294,2023-05-04 06:05:00,291.61,success,4.37
7720,4294,2023-04-29 06:05:00,9.17,success,0.14
7721,4294,2023-02-28 06:05:00,52.1,success,0.78
7722,4294,2023-04-28 06:05:00,98.03,success,1.47
7723,4294,2023-05-20 06:05:00,9.99,success,0.15
7724,4295,2024-12-01 11:29:00,186.85,success,2.8
7725,4295,2024-12-15 11:29:00,421.16,success,6.32
7726,4295,2025-01-06 11:29:00,211.62,success,3.17
7727,4295,2024-12-31 11:29:00,493.22,success,7.4
7728,4295,2025-01-07 11:29:00,10.57,success,0.16
7729,4295,2024-11-27 11:29:00,5.27,success,0.08
7730,4295,2025-01-04 11:29:00,419.86,success,6.3
7731,4303,2023-07-23 18:28:00,65.31,success,0.98
7732,4303,2023-06-09 18:28:00,167.52,failed,0.0
7733,4303,2023-07-03 18:28:00,1500.06,success,22.5
7734,4303,2023-07-22 18:28:00,821.75,success,12.33
7735,4303,2023-06-20 18:28:00,175.73,success,2.64
7736,4306,2024-11-30 07:17:00,812.92,success,12.19
7737,4306,2024-12-23 07:17:00,1855.35,success,27.83
7738,4306,2024-11-28 07:17:00,1415.39,success,21.23
7739,4306,2024-10-23 07:17:00,1063.74,success,15.96
7740,4306,2024-12-08 07:17:00,236.52,failed,0.0
7741,4309,2023-10-01 22:31:00,1119.35,success,16.79
7742,4309,2023-08-12 22:31:00,73.64,failed,0.0
7743,4311,2024-03-08 15:42:00,10.61,success,0.16
7744,4311,2024-02-21 15:42:00,8.31,success,0.12
7745,4311,2024-02-18 15:42:00,13.39,failed,0.0
7746,4311,2024-02-23 15:42:00,898.51,success,13.48
7747,4316,2023-11-01 05:50:00,1543.81,success,23.16
7748,4316,2023-11-12 05:50:00,212.32,success,3.18
7749,4318,2025-02-07 15:26:00,331.29,success,4.97
7750,4318,2025-01-21 15:26:00,1283.87,success,19.26
7751,4318,2025-01-22 15:26:00,13.53,success,0.2
7752,4318,2024-12-31 15:26:00,9.59,success,0.14
7753,4318,2025-02-08 15:26:00,6.89,success,0.1
7754,4319,2024-03-11 20:37:00,1959.73,failed,0.0
7755,4319,2024-05-05 20:37:00,11.35,success,0.17
7756,4319,2024-04-24 20:37:00,197.08,success,2.96
7757,4322,2023-12-16 01:05:00,1370.18,success,20.55
7758,4322,2023-11-11 01:05:00,111.88,success,1.68
7759,4322,2024-02-03 01:05:00,17.03,success,0.26
7760,4322,2024-01-24 01:05:00,16.17,success,0.24
7761,4322,2023-12-02 01:05:00,9.97,success,0.15
7762,4322,2023-11-21 01:05:00,542.69,success,8.14
7763,4325,2024-07-12 18:29:00,13.16,success,0.2
7764,4325,2024-05-17 18:29:00,667.3,failed,0.0
7765,4325,2024-06-21 18:29:00,10.9,success,0.16
7766,4326,2023-12-11 14:22:00,18.28,failed,0.0
7767,4326,2024-02-03 14:22:00,11.07,success,0.17
7768,4326,2024-01-03 14:22:00,1160.42,success,17.41
7769,4327,2024-04-06 00:33:00,187.55,success,2.81
7770,4328,2023-10-21 05:10:00,1069.43,success,16.04
7771,4328,2023-09-08 05:10:00,251.0,failed,0.0
7772,4328,2023-08-15 05:10:00,780.41,success,11.71
7773,4328,2023-09-06 05:10:00,6.07,success,0.09
7774,4328,2023-10-11 05:10:00,255.71,success,3.84
7775,4330,2024-03-06 15:29:00,19.06,failed,0.0
7776,4330,2024-04-09 15:29:00,13.64,success,0.2
7777,4330,2024-03-17 15:29:00,7.34,success,0.11
7778,4330,2024-04-10 15:29:00,14.85,success,0.22
7779,4330,2024-02-12 15:29:00,1735.8,failed,0.0
7780,4330,2024-04-20 15:29:00,13.01,failed,0.0
7781,4330,2024-03-26 15:29:00,1980.49,success,29.71
7782,4335,2023-11-01 04:53:00,1843.17,success,27.65
7783,4335,2023-11-24 04:53:00,145.49,failed,0.0
7784,4335,2023-11-03 04:53:00,994.1,success,14.91
7785,4335,2023-11-03 04:53:00,15.05,success,0.23
7786,4335,2023-11-19 04:53:00,987.63,success,14.81
7787,4335,2023-11-27 04:53:00,81.8,success,1.23
7788,4335,2023-12-04 04:53:00,17.79,success,0.27
7789,4336,2023-12-30 14:42:00,12.62,success,0.19
7790,4336,2024-02-06 14:42:00,318.15,success,4.77
7791,4336,2024-02-05 14:42:00,1587.14,success,23.81
7792,4336,2024-01-06 14:42:00,5.01,success,0.08
7793,4336,2024-02-21 14:42:00,11.85,success,0.18
7794,4336,2024-01-23 14:42:00,116.82,failed,0.0
7795,4336,2023-12-29 14:42:00,1989.89,success,29.85
7796,4336,2024-01-21 14:42:00,451.57,success,6.77
7797,4342,2023-04-14 21:28:00,1086.39,success,16.3
7798,4342,2023-05-05 21:28:00,55.32,success,0.83
7799,4342,2023-03-23 21:28:00,1944.86,success,29.17
7800,4342,2023-03-05 21:28:00,373.91,success,5.61
7801,4342,2023-02-18 21:28:00,246.35,success,3.7
7802,4342,2023-04-18 21:28:00,436.31,success,6.54
7803,4342,2023-02-25 21:28:00,10.79,success,0.16
7804,4344,2023-04-21 10:57:00,622.28,success,9.33
7805,4344,2023-05-11 10:57:00,1902.34,success,28.54
7806,4344,2023-03-08 10:57:00,6.3,failed,0.0
7807,4344,2023-04-23 10:57:00,1496.92,failed,0.0
7808,4344,2023-03-19 10:57:00,283.28,success,4.25
7809,4344,2023-05-19 10:57:00,239.72,success,3.6
7810,4344,2023-04-27 10:57:00,1891.23,failed,0.0
7811,4346,2024-06-15 20:50:00,5.8,success,0.09
7812,4346,2024-05-03 20:50:00,316.46,success,4.75
7813,4346,2024-06-05 20:50:00,1737.06,success,26.06
7814,4346,2024-06-24 20:50:00,1817.25,success,27.26
7815,4349,2023-03-03 08:24:00,88.52,success,1.33
7816,4349,2023-02-01 08:24:00,286.72,success,4.3
7817,4349,2023-03-12 08:24:00,12.51,success,0.19
7818,4349,2023-01-28 08:24:00,7.91,success,0.12
7819,4351,2024-10-29 05:35:00,12.77,success,0.19
7820,4351,2024-09-08 05:35:00,19.96,success,0.3
7821,4351,2024-09-11 05:35:00,13.42,success,0.2
7822,4356,2024-05-15 17:45:00,5.16,success,0.08
7823,4356,2024-03-25 17:45:00,1316.22,failed,0.0
7824,4356,2024-04-10 17:45:00,10.01,success,0.15
7825,4356,2024-04-21 17:45:00,5.6,success,0.08
7826,4356,2024-04-01 17:45:00,19.01,success,0.29
7827,4356,2024-04-15 17:45:00,1984.62,success,29.77
7828,4356,2024-05-12 17:45:00,1779.51,success,26.69
7829,4356,2024-03-11 17:45:00,13.89,success,0.21
7830,4357,2024-08-07 00:59:00,260.91,success,3.91
7831,4357,2024-09-10 00:59:00,605.67,failed,0.0
7832,4357,2024-10-03 00:59:00,5.58,success,0.08
7833,4357,2024-07-31 00:59:00,7.63,success,0.11
7834,4357,2024-08-08 00:59:00,183.18,failed,0.0
7835,4357,2024-10-12 00:59:00,6.72,success,0.1
7836,4362,2024-09-13 08:45:00,14.23,success,0.21
7837,4367,2023-10-04 22:48:00,1719.77,success,25.8
7838,4367,2023-08-03 22:48:00,1027.34,success,15.41
7839,4367,2023-09-04 22:48:00,13.01,failed,0.0
7840,4367,2023-08-11 22:48:00,164.26,success,2.46
7841,4368,2023-03-24 23:25:00,16.01,failed,0.0
7842,4368,2023-03-09 23:25:00,994.48,success,14.92
7843,4368,2023-01-20 23:25:00,64.02,success,0.96
7844,4368,2023-03-04 23:25:00,7.99,success,0.12
7845,4368,2023-04-07 23:25:00,17.87,success,0.27
7846,4369,2024-12-26 13:06:00,443.41,success,6.65
7847,4369,2025-02-04 13:06:00,1884.05,success,28.26
7848,4369,2024-12-28 13:06:00,431.05,success,6.47
7849,4369,2025-03-14 13:06:00,13.06,success,0.2
7850,4369,2025-01-30 13:06:00,746.02,success,11.19
7851,4369,2025-01-26 13:06:00,11.99,success,0.18
7852,4369,2025-01-28 13:06:00,6.41,success,0.1
7853,4373,2023-05-11 21:07:00,1630.25,success,24.45
7854,4373,2023-06-11 21:07:00,90.64,success,1.36
7855,4373,2023-05-30 21:07:00,201.17,success,3.02
7856,4374,2024-07-18 02:40:00,166.69,success,2.5
7857,4374,2024-06-28 02:40:00,6.24,success,0.09
7858,4374,2024-09-04 02:40:00,10.66,success,0.16
7859,4376,2023-03-17 04:07:00,176.14,success,2.64
7860,4376,2023-04-03 04:07:00,14.1,success,0.21
7861,4379,2024-02-08 17:25:00,461.21,failed,0.0
7862,4381,2025-01-14 11:54:00,61.34,success,0.92
7863,4381,2024-12-28 11:54:00,1894.41,success,28.42
7864,4381,2025-02-18 11:54:00,186.29,success,2.79
7865,4381,2025-02-09 11:54:00,12.08,success,0.18
7866,4381,2025-02-13 11:54:00,379.83,success,5.7
7867,4381,2025-01-20 11:54:00,808.7,success,12.13
7868,4381,2025-02-02 11:54:00,372.38,success,5.59
7869,4381,2025-01-10 11:54:00,448.55,success,6.73
7870,4382,2024-08-30 09:27:00,451.95,success,6.78
7871,4382,2024-07-18 09:27:00,301.8,failed,0.0
7872,4382,2024-08-29 09:27:00,7.38,success,0.11
7873,4384,2023-04-25 10:20:00,411.9,success,6.18
7874,4384,2023-05-03 10:20:00,15.43,failed,0.0
7875,4386,2023-08-10 22:14:00,89.83,success,1.35
7876,4386,2023-08-14 22:14:00,17.1,success,0.26
7877,4386,2023-09-13 22:14:00,194.71,success,2.92
7878,4386,2023-07-19 22:14:00,13.15,success,0.2
7879,4386,2023-10-01 22:14:00,456.42,failed,0.0
7880,4386,2023-09-02 22:14:00,863.32,success,12.95
7881,4386,2023-09-22 22:14:00,708.75,failed,0.0
7882,4386,2023-07-11 22:14:00,378.31,success,5.67
7883,4387,2024-10-22 19:12:00,458.54,success,6.88
7884,4387,2024-09-15 19:12:00,259.11,failed,0.0
7885,4387,2024-12-02 19:12:00,6.77,success,0.1
7886,4387,2024-10-27 19:12:00,587.56,success,8.81
7887,4387,2024-11-19 19:12:00,12.39,success,0.19
7888,4387,2024-10-04 19:12:00,173.48,success,2.6
7889,4387,2024-09-14 19:12:00,1954.17,failed,0.0
7890,4391,2023-06-18 06:00:00,8.24,failed,0.0
7891,4391,2023-05-05 06:00:00,15.68,failed,0.0
7892,4391,2023-06-06 06:00:00,750.44,success,11.26
7893,4395,2024-04-10 13:34:00,10.69,success,0.16
7894,4395,2024-01-14 13:34:00,78.51,success,1.18
7895,4395,2024-03-25 13:34:00,1094.36,failed,0.0
7896,4395,2024-03-23 13:34:00,496.17,success,7.44
7897,4395,2024-04-02 13:34:00,18.31,success,0.27
7898,4395,2024-02-15 13:34:00,462.38,success,6.94
7899,4402,2024-11-05 19:03:00,12.19,success,0.18
7900,4402,2024-11-24 19:03:00,135.43,success,2.03
7901,4402,2024-10-26 19:03:00,425.62,success,6.38
7902,4402,2024-10-08 19:03:00,17.67,success,0.27
7903,4402,2024-11-30 19:03:00,14.94,success,0.22
7904,4404,2024-10-30 14:36:00,239.57,success,3.59
7905,4404,2024-10-03 14:36:00,993.15,success,14.9
7906,4404,2024-12-02 14:36:00,11.29,success,0.17
7907,4404,2024-11-19 14:36:00,9.39,success,0.14
7908,4404,2024-11-11 14:36:00,543.47,success,8.15
7909,4404,2024-10-16 14:36:00,8.72,success,0.13
7910,4406,2024-04-15 20:15:00,19.62,success,0.29
7911,4406,2024-05-06 20:15:00,1396.41,success,20.95
7912,4406,2024-05-14 20:15:00,9.57,success,0.14
7913,4406,2024-03-16 20:15:00,17.38,success,0.26
7914,4406,2024-05-16 20:15:00,94.6,success,1.42
7915,4406,2024-05-04 20:15:00,410.91,success,6.16
7916,4406,2024-03-06 20:15:00,8.36,success,0.13
7917,4407,2024-01-27 00:29:00,260.27,failed,0.0
7918,4407,2024-03-21 00:29:00,1754.65,success,26.32
7919,4409,2024-02-23 08:01:00,13.12,success,0.2
7920,4409,2024-01-24 08:01:00,14.67,success,0.22
7921,4409,2024-02-18 08:01:00,1394.86,success,20.92
7922,4409,2024-03-02 08:01:00,8.09,failed,0.0
7923,4409,2024-02-23 08:01:00,15.41,success,0.23
7924,4409,2024-01-15 08:01:00,332.3,success,4.98
7925,4409,2024-01-04 08:01:00,444.54,success,6.67
7926,4409,2024-03-09 08:01:00,208.7,success,3.13
7927,4412,2025-02-12 16:07:00,164.66,success,2.47
7928,4412,2025-02-23 16:07:00,433.69,success,6.51
7929,4412,2025-02-14 16:07:00,5.55,success,0.08
7930,4412,2024-12-23 16:07:00,363.48,success,5.45
7931,4412,2025-01-23 16:07:00,132.74,success,1.99
7932,4414,2023-12-12 18:34:00,16.09,success,0.24
7933,4414,2024-01-06 18:34:00,1621.22,success,24.32
7934,4414,2024-03-09 18:34:00,1045.95,success,15.69
7935,4414,2024-01-22 18:34:00,14.8,success,0.22
7936,4414,2024-02-01 18:34:00,519.38,success,7.79
7937,4414,2024-03-06 18:34:00,18.53,success,0.28
7938,4415,2025-03-08 11:40:00,17.24,success,0.26
7939,4415,2025-03-08 11:40:00,818.32,failed,0.0
7940,4415,2025-03-14 11:40:00,7.71,failed,0.0
7941,4415,2025-01-12 11:40:00,14.63,failed,0.0
7942,4415,2024-12-23 11:40:00,7.77,success,0.12
7943,4415,2025-01-31 11:40:00,245.57,failed,0.0
7944,4415,2025-03-18 11:40:00,5.93,success,0.09
7945,4415,2025-03-11 11:40:00,1780.23,success,26.7
7946,4416,2024-06-19 04:54:00,868.88,success,13.03
7947,4416,2024-05-11 04:54:00,615.69,success,9.24
7948,4416,2024-05-25 04:54:00,1156.47,success,17.35
7949,4416,2024-05-22 04:54:00,1178.41,success,17.68
7950,4416,2024-06-18 04:54:00,1476.55,success,22.15
7951,4417,2023-05-25 17:05:00,795.75,success,11.94
7952,4417,2023-04-07 17:05:00,1029.47,failed,0.0
7953,4417,2023-04-08 17:05:00,458.74,success,6.88
7954,4417,2023-06-03 17:05:00,14.95,success,0.22
7955,4417,2023-05-26 17:05:00,299.41,success,4.49
7956,4417,2023-06-14 17:05:00,7.73,success,0.12
7957,4417,2023-05-04 17:05:00,467.81,success,7.02
7958,4419,2024-01-27 18:39:00,950.84,success,14.26
7959,4419,2024-01-07 18:39:00,16.86,failed,0.0
7960,4419,2024-01-21 18:39:00,13.04,success,0.2
7961,4419,2024-02-13 18:39:00,566.48,success,8.5
7962,4420,2023-06-04 08:50:00,1239.6,success,18.59
7963,4420,2023-04-02 08:50:00,1161.99,success,17.43
7964,4420,2023-04-07 08:50:00,1429.76,success,21.45
7965,4420,2023-06-14 08:50:00,1624.24,success,24.36
7966,4420,2023-06-09 08:50:00,1348.91,success,20.23
7967,4420,2023-06-10 08:50:00,1939.97,success,29.1
7968,4420,2023-05-08 08:50:00,219.99,success,3.3
7969,4422,2023-04-28 12:28:00,1094.51,success,16.42
7970,4422,2023-03-19 12:28:00,360.72,success,5.41
7971,4422,2023-03-25 12:28:00,1987.12,success,29.81
7972,4422,2023-02-09 12:28:00,268.18,success,4.02
7973,4422,2023-03-20 12:28:00,661.89,success,9.93
7974,4423,2024-05-26 13:48:00,16.8,success,0.25
7975,4423,2024-06-24 13:48:00,9.4,success,0.14
7976,4423,2024-07-15 13:48:00,112.79,failed,0.0
7977,4423,2024-05-14 13:48:00,10.77,failed,0.0
7978,4428,2024-11-15 01:36:00,12.26,success,0.18
7979,4428,2024-11-17 01:36:00,236.4,success,3.55
7980,4428,2025-01-19 01:36:00,1466.21,success,21.99
7981,4428,2025-01-10 01:36:00,1232.93,success,18.49
7982,4428,2024-11-02 01:36:00,8.64,failed,0.0
7983,4428,2024-12-26 01:36:00,270.0,success,4.05
7984,4431,2023-10-18 04:34:00,1673.09,success,25.1
7985,4431,2023-10-20 04:34:00,9.86,success,0.15
7986,4431,2023-08-09 04:34:00,1983.62,success,29.75
7987,4438,2024-11-20 04:22:00,11.21,success,0.17
7988,4438,2024-11-26 04:22:00,5.97,success,0.09
7989,4438,2024-10-13 04:22:00,495.85,success,7.44
7990,4440,2024-05-28 18:29:00,8.14,success,0.12
7991,4440,2024-07-23 18:29:00,103.04,success,1.55
7992,4440,2024-07-24 18:29:00,794.16,success,11.91
7993,4440,2024-08-23 18:29:00,259.87,success,3.9
7994,4443,2025-03-07 15:41:00,349.02,failed,0.0
7995,4443,2025-02-26 15:41:00,1843.9,success,27.66
7996,4444,2023-03-08 20:03:00,1274.0,failed,0.0
7997,4444,2023-01-23 20:03:00,1099.92,success,16.5
7998,4444,2023-02-11 20:03:00,10.01,success,0.15
7999,4444,2023-02-13 20:03:00,12.57,failed,0.0
8000,4444,2023-04-15 20:03:00,1734.72,success,26.02
8001,4444,2023-04-10 20:03:00,282.5,failed,0.0
8002,4444,2023-01-31 20:03:00,72.15,success,1.08
8003,4446,2024-12-20 14:23:00,103.41,success,1.55
8004,4446,2024-11-12 14:23:00,213.97,success,3.21
8005,4447,2023-11-28 20:24:00,8.31,success,0.12
8006,4447,2024-01-23 20:24:00,147.89,success,2.22
8007,4447,2023-12-15 20:24:00,9.82,success,0.15
8008,4447,2023-12-15 20:24:00,11.3,failed,0.0
8009,4447,2024-02-04 20:24:00,487.14,success,7.31
8010,4447,2024-01-20 20:24:00,251.5,success,3.77
8011,4447,2024-01-14 20:24:00,9.03,success,0.14
8012,4447,2023-12-15 20:24:00,161.36,success,2.42
8013,4450,2024-02-26 14:34:00,13.25,failed,0.0
8014,4450,2024-04-29 14:34:00,546.02,success,8.19
8015,4450,2024-04-13 14:34:00,195.43,success,2.93
8016,4450,2024-04-15 14:34:00,471.26,success,7.07
8017,4453,2024-01-17 19:55:00,376.82,success,5.65
8018,4453,2024-03-15 19:55:00,210.81,success,3.16
8019,4453,2023-12-21 19:55:00,248.99,failed,0.0
8020,4453,2024-02-04 19:55:00,10.93,success,0.16
8021,4453,2024-01-14 19:55:00,7.09,success,0.11
8022,4457,2023-09-07 20:26:00,17.82,success,0.27
8023,4460,2024-11-27 02:03:00,372.4,success,5.59
8024,4460,2025-01-24 02:03:00,1837.79,success,27.57
8025,4462,2023-11-20 07:31:00,1893.23,success,28.4
8026,4462,2023-12-08 07:31:00,125.95,success,1.89
8027,4462,2024-01-15 07:31:00,17.37,success,0.26
8028,4462,2024-01-02 07:31:00,10.5,failed,0.0
8029,4464,2024-11-29 07:09:00,1619.46,failed,0.0
8030,4464,2024-11-26 07:09:00,15.81,success,0.24
8031,4464,2024-12-05 07:09:00,132.48,failed,0.0
8032,4469,2025-03-22 15:36:00,6.5,success,0.1
8033,4469,2025-01-04 15:36:00,307.1,success,4.61
8034,4469,2025-01-17 15:36:00,14.13,success,0.21
8035,4469,2025-03-03 15:36:00,116.63,success,1.75
8036,4469,2024-12-31 15:36:00,17.96,success,0.27
8037,4469,2025-03-12 15:36:00,5.8,success,0.09
8038,4469,2025-03-14 15:36:00,1670.88,success,25.06
8039,4469,2025-03-11 15:36:00,16.66,success,0.25
8040,4470,2025-03-15 22:03:00,1016.38,success,15.25
8041,4470,2025-03-12 22:03:00,13.67,failed,0.0
8042,4473,2024-05-27 00:51:00,368.57,success,5.53
8043,4475,2023-06-02 20:42:00,931.38,success,13.97
8044,4475,2023-04-14 20:42:00,400.39,success,6.01
8045,4475,2023-04-21 20:42:00,12.19,success,0.18
8046,4475,2023-05-17 20:42:00,17.72,failed,0.0
8047,4475,2023-05-22 20:42:00,19.65,success,0.29
8048,4475,2023-05-29 20:42:00,218.44,success,3.28
8049,4476,2023-03-06 03:48:00,1699.2,failed,0.0
8050,4476,2023-04-11 03:48:00,190.12,success,2.85
8051,4476,2023-03-18 03:48:00,555.46,success,8.33
8052,4478,2024-12-30 23:44:00,14.84,success,0.22
8053,4478,2024-12-16 23:44:00,1032.26,success,15.48
8054,4478,2024-12-19 23:44:00,717.31,success,10.76
8055,4484,2024-07-17 07:06:00,288.56,success,4.33
8056,4484,2024-06-01 07:06:00,7.2,success,0.11
8057,4484,2024-04-30 07:06:00,14.29,success,0.21
8058,4486,2023-10-18 10:10:00,352.14,success,5.28
8059,4486,2023-09-02 10:10:00,796.9,success,11.95
8060,4486,2023-08-18 10:10:00,5.43,success,0.08
8061,4488,2024-06-12 14:59:00,738.21,failed,0.0
8062,4488,2024-07-10 14:59:00,1527.77,failed,0.0
8063,4488,2024-05-25 14:59:00,315.43,success,4.73
8064,4488,2024-06-11 14:59:00,337.51,failed,0.0
8065,4488,2024-05-09 14:59:00,1909.61,success,28.64
8066,4488,2024-05-07 14:59:00,1725.83,success,25.89
8067,4488,2024-05-18 14:59:00,165.65,success,2.48
8068,4488,2024-05-31 14:59:00,463.47,failed,0.0
8069,4489,2024-03-21 00:17:00,9.32,success,0.14
8070,4489,2024-04-16 00:17:00,202.27,success,3.03
8071,4489,2024-05-16 00:17:00,234.48,success,3.52
8072,4494,2025-01-16 14:47:00,478.51,success,7.18
8073,4494,2025-03-29 14:47:00,71.94,success,1.08
8074,4494,2025-02-18 14:47:00,338.45,failed,0.0
8075,4494,2025-02-19 14:47:00,456.66,success,6.85
8076,4494,2025-03-16 14:47:00,1673.93,success,25.11
8077,4494,2025-03-11 14:47:00,573.36,success,8.6
8078,4494,2025-02-24 14:47:00,81.74,success,1.23
8079,4494,2025-03-07 14:47:00,232.34,success,3.49
8080,4497,2024-04-04 14:05:00,7.8,failed,0.0
8081,4497,2024-04-18 14:05:00,16.75,success,0.25
8082,4497,2024-05-02 14:05:00,1655.14,success,24.83
8083,4497,2024-04-14 14:05:00,98.43,success,1.48
8084,4497,2024-06-06 14:05:00,170.11,failed,0.0
8085,4497,2024-05-12 14:05:00,367.79,success,5.52
8086,4500,2024-03-15 21:36:00,774.44,failed,0.0
8087,4500,2024-03-08 21:36:00,156.02,failed,0.0
8088,4500,2024-02-08 21:36:00,173.69,success,2.61
8089,4500,2024-02-25 21:36:00,17.03,success,0.26
8090,4504,2024-11-05 14:48:00,1644.54,success,24.67
8091,4504,2024-09-25 14:48:00,1799.86,success,27.0
8092,4504,2024-11-25 14:48:00,1432.84,success,21.49
8093,4504,2024-09-28 14:48:00,872.54,success,13.09
8094,4504,2024-10-04 14:48:00,1584.25,success,23.76
8095,4505,2023-05-04 06:41:00,69.93,failed,0.0
8096,4505,2023-06-28 06:41:00,6.23,success,0.09
8097,4505,2023-06-07 06:41:00,486.35,success,7.3
8098,4505,2023-06-13 06:41:00,10.74,success,0.16
8099,4505,2023-06-17 06:41:00,19.82,success,0.3
8100,4505,2023-07-15 06:41:00,785.97,success,11.79
8101,4506,2025-02-20 17:56:00,1078.75,success,16.18
8102,4506,2025-02-21 17:56:00,5.69,success,0.09
8103,4506,2025-02-19 17:56:00,175.68,success,2.64
8104,4506,2024-12-19 17:56:00,870.54,success,13.06
8105,4506,2025-03-14 17:56:00,628.45,failed,0.0
8106,4506,2025-02-13 17:56:00,383.83,failed,0.0
8107,4506,2025-01-03 17:56:00,5.74,success,0.09
8108,4506,2025-03-12 17:56:00,1222.29,failed,0.0
8109,4508,2024-08-30 13:55:00,13.1,success,0.2
8110,4508,2024-08-22 13:55:00,498.81,success,7.48
8111,4508,2024-10-15 13:55:00,117.52,success,1.76
8112,4508,2024-08-13 13:55:00,7.26,success,0.11
8113,4512,2024-01-22 00:18:00,378.4,success,5.68
8114,4512,2024-02-17 00:18:00,16.2,success,0.24
8115,4512,2024-03-09 00:18:00,647.17,success,9.71
8116,4512,2024-03-24 00:18:00,1287.36,success,19.31
8117,4512,2024-02-02 00:18:00,16.79,success,0.25
8118,4512,2024-03-23 00:18:00,81.78,success,1.23
8119,4512,2024-02-14 00:18:00,360.13,success,5.4
8120,4512,2024-01-24 00:18:00,260.72,success,3.91
8121,4513,2025-01-22 04:54:00,15.68,success,0.24
8122,4513,2025-02-14 04:54:00,964.33,success,14.46
8123,4513,2025-01-02 04:54:00,108.36,failed,0.0
8124,4513,2025-01-02 04:54:00,1309.64,success,19.64
8125,4513,2025-02-05 04:54:00,1690.49,success,25.36
8126,4513,2024-12-18 04:54:00,1426.95,success,21.4
8127,4513,2024-12-12 04:54:00,166.06,success,2.49
8128,4514,2023-09-06 17:31:00,1150.49,success,17.26
8129,4514,2023-08-16 17:31:00,17.82,failed,0.0
8130,4514,2023-09-02 17:31:00,862.9,failed,0.0
8131,4514,2023-08-25 17:31:00,16.21,success,0.24
8132,4514,2023-08-27 17:31:00,214.4,success,3.22
8133,4514,2023-09-26 17:31:00,499.31,success,7.49
8134,4514,2023-10-05 17:31:00,1689.21,success,25.34
8135,4514,2023-10-07 17:31:00,302.87,success,4.54
8136,4520,2024-11-14 02:06:00,18.07,success,0.27
8137,4520,2025-01-11 02:06:00,1969.9,success,29.55
8138,4521,2023-03-15 22:18:00,623.79,success,9.36
8139,4521,2023-02-13 22:18:00,11.59,failed,0.0
8140,4521,2023-03-09 22:18:00,13.42,success,0.2
8141,4521,2023-02-27 22:18:00,1035.28,success,15.53
8142,4521,2023-04-11 22:18:00,93.76,failed,0.0
8143,4521,2023-03-23 22:18:00,7.5,success,0.11
8144,4521,2023-04-26 22:18:00,285.15,success,4.28
8145,4521,2023-02-09 22:18:00,458.41,success,6.88
8146,4523,2023-12-22 19:11:00,7.24,failed,0.0
8147,4523,2023-11-22 19:11:00,235.18,failed,0.0
8148,4523,2023-12-06 19:11:00,9.23,failed,0.0
8149,4523,2023-12-27 19:11:00,271.74,failed,0.0
8150,4523,2023-11-28 19:11:00,549.85,success,8.25
8151,4528,2023-10-17 00:28:00,1975.16,success,29.63
8152,4528,2023-11-16 00:28:00,17.02,failed,0.0
8153,4528,2023-11-20 00:28:00,1440.66,success,21.61
8154,4530,2024-05-08 14:29:00,16.76,success,0.25
8155,4530,2024-04-10 14:29:00,16.25,success,0.24
8156,4530,2024-04-27 14:29:00,1866.78,success,28.0
8157,4530,2024-06-12 14:29:00,11.16,success,0.17
8158,4530,2024-05-25 14:29:00,397.9,success,5.97
8159,4530,2024-04-15 14:29:00,17.43,success,0.26
8160,4530,2024-05-07 14:29:00,1340.61,success,20.11
8161,4532,2024-09-25 15:27:00,479.76,success,7.2
